Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,company_name,website,contact,adress,no_recruited,img_url,sus_score,diversity_inc,description,password,email
152,152,152,Cigniti Technologies (UK) Limited,https://www.cigniti.com/ ,+44 20 8363 4905,"Cigniti Technologies (UK) Limited, 1 Fore St, London EC2Y 9DT, UK",1,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,1.73,True," Cigniti Technologies UK Limited is a global leader in independent quality engineering & testing services, founded in the year 1999. Cigniti's vision is to be the world's most trusted quality engineering & testing partner in the world, while its mission is to enable its customers to achieve competitive advantage through cost-effective quality engineering & testing services. Cigniti services portfolio includes QA consulting, Enterprise test services, Independent Testing, Functional testing, Test Automation, Performance testing, Mobile testing, Security testing, Digital Assurance, and AI & ML-driven Assurance services to enterprise clients globally.  Cigniti has a global presence and has offices in the USA, the UK, India, Australia, New Zealand, and Canada. Cign",123456,cigniti@gmail.com
153,153,153,Blueberry Systems Ltd,http://www.blueberrysystems.co.uk/ ,"443,301,200,644","Blueberry Systems Ltd, Stonehouse Business Park, 403, 301 A419, Stonehouse GL10 3UT, United Kingdom",6,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,8.13,True," Blueberry Systems Ltd is a global software development company that helps organizations to improve their business processes and customer experiences. We offer a range of services including software development, software testing, and software support. Our team of experienced professionals works closely with our clients to understand their business needs and develop solutions that meet their requirements. We are committed to delivering high-quality solutions that help our clients to achieve their business goals.",123456,blueberrysystems@gmail.com
154,154,154,Design Direct UK,https://www.designdirectuk.com/ ,"441,914,955,235","Design Direct UK, 85 Trinity Ave, Enfield EN1 1HT, UK",3,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,7.19,True," Designer Bathroom Concepts is a specialist bathroom retailer based in Milton Keynes. Since 2003, we have supplied designer bathrooms to thousands of satisfied customers across the UK. Our reputation is built on supplying luxury bathroom products at prices that cannot be beaten! We offer a fantastic range of bathroom suites, designer radiators, bathroom furniture, bathroom taps, bathroom accessories, wet rooms and shower enclosures. Many of our products are exclusive to Designer Bathroom Concepts in the UK, and our expert team are on hand to offer advice and assistance with your bathroom project. We offer a Price Match Promise - we will not be beaten on price! Visit our showroom or shop online today!",123456,designdirectuk@gmail.com
155,155,155,Novell UK Ltd,https://www.microfocus.com/novell/ ,"441,142,221,888","Novell UK Ltd, 19 Coates Cres, Edinburgh EH3 7AF, UK",1,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,8.22,True," Novell UK Ltd. is a global software and services company that helps people and technology work together. We provide best-in-class productivity tools and platforms that enable people to work together, in a secure and reliable manner, regardless of location, time zone or device. Our products help people to be more productive and efficient, and enable organizations to reduce their IT costs and improve their overall business performance.",123456,microfocus@gmail.com
156,156,156,D4 Software,http://weared4.com/ ,"441,224,973,010","9, D4 Software, 50 St Paulï¿½s Square, Birmingham B3 1QS, UK",2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,0.05,True," d4 software is a leading provider of software and services for the life sciences industry. Our products and services help life sciences companies manage and analyze data, make better decisions, and improve operational efficiency. We are committed to helping our customers succeed and grow in today's competitive environment. Our customers include pharmaceutical, biotechnology, and medical device companies as well as academic and government research institutions.",123456,com/ @gmail.com
157,157,157,The Nine Software Company Ltd (Nine),http://www.ninesoftware.co.uk/ ,"441,224,213,335","Unit 9, The Nine Software Company Ltd (Nine), Simonside East Industrial Estate, Waldridge Way, South Shields NE34 9PZ, United Kingdom",8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,1.52,True, We are a software development company that specializes in developing custom software solutions for businesses. We have a team of experienced developers who are experts in various programming languages and technologies. We work closely with our clients to understand their needs and develop solutions that meet their requirements. We also offer support and maintenance services to ensure that our clients' systems are running smoothly.,123456,ninesoftware@gmail.com
158,158,158,epiGenesys,https://www.epigenesys.org.uk/ ,"441,256,857,310","epiGenesys, Floor C, Cathedral Court, 1 Vicar Lane, Sheffield S1 2LT, United Kingdom",3,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,4.06,True," Epigenesys is a global leader in providing flexible and high-performance genomic data analysis solutions. Our team has extensive experience in bioinformatics, software engineering, and high-performance computing. We are experts in developing and deploying cloud-based solutions for genomic data analysis, interpretation, and visualization. Our platform enables users to analyze and interpret their genomic data faster and more accurately, leading to better decision-making and improved patient outcomes. We are committed to helping our customers unlock the full potential of their genomic data.",123456,epigenesys@gmail.com
159,159,159,Caiman Software Development Ltd,http://www.caiman-soft.co.uk/ ,+44 24 7669 8445,"Caiman Software Development Ltd, Paragon House, 59 Palmerston Rd, Aberdeen AB11 5QP, UK",6,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,4.51,True," Caiman Software Development Ltd. is a software development company based in Toronto, Canada. The company was founded in 2012 by a team of experienced software developers with a passion for creating innovative and user-friendly software solutions. Caiman's team of developers have extensive experience in a wide range of software development disciplines, including web development, mobile development, and database development. The company's focus is on developing custom software solutions for clients in a variety of industries, including healthcare, education, and financial services. Caiman's team of developers are committed to providing high-quality software solutions that meet the specific needs of each client. The company's goal is to create long-term partnerships with its clients, and to help them achieve their business goals",123456,caiman-soft@gmail.com
160,160,160,Intellicore Ltd,http://www.intellicore.co.uk/ ,"441,737,222,900","Intellicore Ltd, 72-74 Commerce St, Aberdeen AB11 5FP, UK",9,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,2.82,True," Intellicore Ltd is a privately owned IT Support and IT Services business formed in 1999. Today we're proud to boast a strong team of IT engineers who thrive on rolling up their sleeves and solving your IT problems and meeting your business needs.  Our business is built on helping you to solve yours.  Our customers have trusted us to manage their IT infrastructure and support their users since 1999. Our team of engineers is led by a senior management team who bring a wealth of experience from a range of industries including pharmaceutical, banking and education.  We have built a reputation for excellent service, a high level of expertise and customer satisfaction. This is demonstrated by our long-standing customer base, high levels of customer satisfaction and our excellent",123456,intellicore@gmail.com
161,161,161,Reflexis Systems,http://www.reflexisinc.com/ ,"1,604,550,080","Reflexis Systems, Belvedere House, Basing View, Basingstoke RG21 4HG, UK",7,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,4.47,True," Reflexis Systems is the leading provider of AI-powered workforce management and store execution solutions for multi-site businesses in food, retail, hospitality and banking. Our solutions deliver measurable results that transform retail and hospitality associates into customer service rock stars, while delivering operational efficiencies that drive margin expansion and improved asset utilization for our customers.  With over 2,000 customers across more than 200,000 locations, we enable organizations to simplify execution and improve store-level performance, so they can delight every customer, every shift, every day.  Our vision is to enable every organization to orchestrate their people, processes, and technology to deliver a better customer experience. We believe that together, we can transform retail and hospitality to create a better",123456,reflexisinc@gmail.com
162,162,162,Sun Microsystems UK Ltd. ï¿½ Coventry,http://uk.sun.com/ ,+44 20 7947 4950,"Sun Microsystems UK Ltd. ï¿½ Coventry, University of Warwick Science Park, Millburn Hill Road, Coventry CV4 7HS, United Kingdom",5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,8.68,True," : sun microsystems uk ltd. is a wholly owned subsidiary of sun microsystems incorporated. the company's uk activities include sales and marketing of sun's range of enterprise servers and storage systems, desktop solutions and the sun java platform for developers, as well as professional services, support and training. with offices throughout the uk, sun microsystems uk ltd. serves customers in the government, financial services, telecommunications, manufacturing and education sectors.",123456,sun@gmail.com
163,163,163,Inventas Ltd www.inventas.co.uk/,http://www.inventas.co.uk/ ,,"Inventas Ltd www.inventas.co.uk/, 2 Norbury Rd, Reigate RH2 9BY, UK",4,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,0.32,False," Inventas is a multi-disciplinary consultancy with a passion for creativity and innovation. We specialise in business strategy, design and technical innovation, intellectual property, and project and programme management.  Our skills and experience are applied in a range of sectors including aerospace, defence, automotive, medical, oil and gas, electronics, industrial equipment, consumer goods, and heavy engineering.  We are proud to work with many market-leading companies and have an excellent track record in helping our clients improve their competitiveness, increase profitability, and secure funding for development projects.  Our approach is always tailored to the needs of the individual client and project. Typically, this involves",123456,inventas@gmail.com
164,164,164,Toru Interactive,www.toruinteractive.com,,"University of Northampton Innovation Centre, Green Street, Northampton, NN1 1SY, UK",1,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,2.57,True," Toru Interactive is a game development studio based in Berlin, Germany. The team is composed of experienced developers who have worked on titles such as ""Far Cry 4"" and ""Assassin's Creed: Unity"". They are currently working on their first title, a sci-fi action RPG set in a post-apocalyptic world.",123456,toruinteractive@gmail.com
165,165,165,TatvaSoft UK Ltd,www.tatvasoft.co.uk,,"TatvaSoft UK Ltd, 307B, Warnford Court, 29 Throgmorton Street, London EC2N 2AT, United Kingdom",2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,5.39,True," Tatvasoft UK is a global software development company located in the UK that provides high quality, cost-effective IT services to clients worldwide. We have a team of highly skilled and experienced professionals who are committed to delivering superior quality solutions to our clients. We offer a wide range of services including web development, mobile app development, eCommerce development, and software testing. We have a proven track record of successfully delivering projects for clients across a variety of industries including healthcare, education, finance, and more. We strive to build long-term relationships with our clients based on trust and mutual respect. We are committed to providing the highest level of customer service and satisfaction.",123456,tatvasoft@gmail.com
